Raman轴处理模式：union_with_valid_mask；统一物理轴=600.000–2500.000 cm^-1；点数=1901
逐样本有效点数统计：1401点×600条，1901点×1920条

===== D4.2 条件PCA+broad/local先验残差 =====
training PCA cross-fit：True；method=leave_one_out
条件先验数量：126；共享DDPM训练光谱：1512
条件有效点数分布：1401点×30条件，1901点×96条件
每条件训练光谱数：[12]
旧D3复合物理/峰约束：未启用
D3.1自动峰区一阶导数约束：未启用
D3.2自动峰区相对峰强约束：未启用
D3.4完整重建谱峰参数物理约束：未启用
D4.3条件/掩码感知多样性约束：已启用；条件数=126；状态仅由training子集拟合
D3特征峰残差limiter：未启用
D4.3条件分组batch：每条件4条；batch_size=8；每batch条件数=2

===== 开始训练 =====
设备：cuda
实验名称：d4_3_2_19_variance_stratified_tail_100ep
文件夹标签：CHL、CHL_TEB、DEL、DEL_CHL、DEL_TEB、DEL_TEB_CHL、TEB
总光谱数量：2520
D4化学条件：启用；条件向量=14维；组合条件数量=126
条件注入：input_and_all_resnet_blocks_film
训练/验证/测试光谱数量：1512/504/504
各原始拉曼轴点数：[1401, 1901]
统一训练轴长度：1901
模型输入长度：1904
末尾补齐点数：3
每个epoch的step：189
总训练step：18900
真实输入光谱额外平滑或去基线：不执行
D4.2 条件PCA+broad-local residual：已启用
D4.2 DDPM数量：1（全部训练光谱联合训练）
D4.2 条件先验状态数量：126
D3物理/峰约束：未启用
训练集原始强度范围：-107.97828–822.57281
模型缩放残差输入范围：-1.7662694–1.9468111
====================

step=10 | train_total=0.087045 | train_ddpm=0.075107 | train_physics=0.000000 | train_diversity=0.002135 | ddpm_uniform=0.075521 | div_uncapped=0.005233 | quality_raw=0.933325 | quality_uncapped=0.093332 | quality_capped=0.009803 | quality_keep=0.105 | quality/ddpm=0.131 | legacy_q=0.007511 | legacy_scale=0.220 | full_q=0.002292 | full_scale=0.437 | full_recon=0.003234 | tail_span=0.392893 | tail_groups=0.7 | local_peak=0.000000 | local_scale=0.000 | neg_tail=0.0000 | wing_track=0.0000 | wing_disp=0.0000 | shift_disp=0.0000 | width_disp=0.0000 | height_cv=0.0000 | local_n=0.0 | peak_d1=0.000000 | peak_d1_scale=0.000 | rel_peak=0.000000 | rel_peak_scale=0.000 | rel_peak_err=0.0000 | peak_param=0.000000 | peak_param_scale=0.000 | peak_pos_v=0.0000 | peak_width_v=0.0000 | val_total=未计算 | lr=1.201e-05 | elapsed=82.0s
step=20 | train_total=0.067079 | train_ddpm=0.058519 | train_physics=0.000000 | train_diversity=0.001354 | ddpm_uniform=0.057992 | div_uncapped=0.005069 | quality_raw=0.713820 | quality_uncapped=0.071382 | quality_capped=0.007206 | quality_keep=0.101 | quality/ddpm=0.123 | legacy_q=0.005852 | legacy_scale=0.230 | full_q=0.001354 | full_scale=0.524 | full_recon=0.002158 | tail_span=0.260413 | tail_groups=0.7 | local_peak=0.000000 | local_scale=0.000 | neg_tail=0.0000 | wing_track=0.0000 | wing_disp=0.0000 | shift_disp=0.0000 | width_disp=0.0000 | height_cv=0.0000 | local_n=0.0 | peak_d1=0.000000 | peak_d1_scale=0.000 | rel_peak=0.000000 | rel_peak_scale=0.000 | rel_peak_err=0.0000 | peak_param=0.000000 | peak_param_scale=0.000 | peak_pos_v=0.0000 | peak_width_v=0.0000 | val_total=未计算 | lr=1.402e-05 | elapsed=85.0s
step=30 | train_total=0.064717 | train_ddpm=0.056396 | train_physics=0.000000 | train_diversity=0.001341 | ddpm_uniform=0.055233 | div_uncapped=0.005138 | quality_raw=0.809192 | quality_uncapped=0.080919 | quality_capped=0.006980 | quality_keep=0.086 | quality/ddpm=0.124 | legacy_q=0.005640 | legacy_scale=0.258 | full_q=0.001341 | full_scale=0.521 | full_recon=0.002235 | tail_span=0.356244 | tail_groups=0.5 | local_peak=0.000000 | local_scale=0.000 | neg_tail=0.0000 | wing_track=0.0000 | wing_disp=0.0000 | shift_disp=0.0000 | width_disp=0.0000 | height_cv=0.0000 | local_n=0.0 | peak_d1=0.000000 | peak_d1_scale=0.000 | rel_peak=0.000000 | rel_peak_scale=0.000 | rel_peak_err=0.0000 | peak_param=0.000000 | peak_param_scale=0.000 | peak_pos_v=0.0000 | peak_width_v=0.0000 | val_total=未计算 | lr=1.603e-05 | elapsed=88.0s
step=40 | train_total=0.064029 | train_ddpm=0.055868 | train_physics=0.000000 | train_diversity=0.001287 | ddpm_uniform=0.055372 | div_uncapped=0.005434 | quality_raw=0.716946 | quality_uncapped=0.071695 | quality_capped=0.006874 | quality_keep=0.096 | quality/ddpm=0.123 | legacy_q=0.005587 | legacy_scale=0.256 | full_q=0.001287 | full_scale=0.525 | full_recon=0.002067 | tail_span=0.238722 | tail_groups=0.6 | local_peak=0.000000 | local_scale=0.000 | neg_tail=0.0000 | wing_track=0.0000 | wing_disp=0.0000 | shift_disp=0.0000 | width_disp=0.0000 | height_cv=0.0000 | local_n=0.0 | peak_d1=0.000000 | peak_d1_scale=0.000 | rel_peak=0.000000 | rel_peak_scale=0.000 | rel_peak_err=0.0000 | peak_param=0.000000 | peak_param_scale=0.000 | peak_pos_v=0.0000 | peak_width_v=0.0000 | val_total=未计算 | lr=1.804e-05 | elapsed=90.8s
step=50 | train_total=0.054607 | train_ddpm=0.047958 | train_physics=0.000000 | train_diversity=0.000854 | ddpm_uniform=0.048071 | div_uncapped=0.005696 | quality_raw=0.766429 | quality_uncapped=0.076643 | quality_capped=0.005796 | quality_keep=0.076 | quality/ddpm=0.121 | legacy_q=0.004796 | legacy_scale=0.259 | full_q=0.001000 | full_scale=0.516 | full_recon=0.001896 | tail_span=0.314626 | tail_groups=0.6 | local_peak=0.000000 | local_scale=0.000 | neg_tail=0.0000 | wing_track=0.0000 | wing_disp=0.0000 | shift_disp=0.0000 | width_disp=0.0000 | height_cv=0.0000 | local_n=0.0 | peak_d1=0.000000 | peak_d1_scale=0.000 | rel_peak=0.000000 | rel_peak_scale=0.000 | rel_peak_err=0.0000 | peak_param=0.000000 | peak_param_scale=0.000 | peak_pos_v=0.0000 | peak_width_v=0.0000 | val_total=未计算 | lr=2.005e-05 | elapsed=93.6s
step=60 | train_total=0.052583 | train_ddpm=0.044948 | train_physics=0.000000 | train_diversity=0.001404 | ddpm_uniform=0.045033 | div_uncapped=0.005084 | quality_raw=1.059713 | quality_uncapped=0.105971 | quality_capped=0.006231 | quality_keep=0.059 | quality/ddpm=0.139 | legacy_q=0.004495 | legacy_scale=0.145 | full_q=0.001736 | full_scale=0.233 | full_recon=0.003304 | tail_span=0.416020 | tail_groups=0.8 | local_peak=0.000000 | local_scale=0.000 | neg_tail=0.0000 | wing_track=0.0000 | wing_disp=0.0000 | shift_disp=0.0000 | width_disp=0.0000 | height_cv=0.0000 | local_n=0.0 | peak_d1=0.000000 | peak_d1_scale=0.000 | rel_peak=0.000000 | rel_peak_scale=0.000 | rel_peak_err=0.0000 | peak_param=0.000000 | peak_param_scale=0.000 | peak_pos_v=0.0000 | peak_width_v=0.0000 | val_total=未计算 | lr=2.206e-05 | elapsed=96.9s
step=70 | train_total=0.054321 | train_ddpm=0.046482 | train_physics=0.000000 | train_diversity=0.001595 | ddpm_uniform=0.046550 | div_uncapped=0.008056 | quality_raw=0.875593 | quality_uncapped=0.087559 | quality_capped=0.006244 | quality_keep=0.071 | quality/ddpm=0.134 | legacy_q=0.004648 | legacy_scale=0.178 | full_q=0.001595 | full_scale=0.333 | full_recon=0.002279 | tail_span=0.297298 | tail_groups=0.8 | local_peak=0.000000 | local_scale=0.000 | neg_tail=0.0000 | wing_track=0.0000 | wing_disp=0.0000 | shift_disp=0.0000 | width_disp=0.0000 | height_cv=0.0000 | local_n=0.0 | peak_d1=0.000000 | peak_d1_scale=0.000 | rel_peak=0.000000 | rel_peak_scale=0.000 | rel_peak_err=0.0000 | peak_param=0.000000 | peak_param_scale=0.000 | peak_pos_v=0.0000 | peak_width_v=0.0000 | val_total=未计算 | lr=2.407e-05 | elapsed=99.9s
step=80 | train_total=0.045004 | train_ddpm=0.039508 | train_physics=0.000000 | train_diversity=0.000754 | ddpm_uniform=0.039588 | div_uncapped=0.004390 | quality_raw=0.633587 | quality_uncapped=0.063359 | quality_capped=0.004742 | quality_keep=0.075 | quality/ddpm=0.120 | legacy_q=0.003951 | legacy_scale=0.245 | full_q=0.000791 | full_scale=0.516 | full_recon=0.001558 | tail_span=0.215036 | tail_groups=0.6 | local_peak=0.000000 | local_scale=0.000 | neg_tail=0.0000 | wing_track=0.0000 | wing_disp=0.0000 | shift_disp=0.0000 | width_disp=0.0000 | height_cv=0.0000 | local_n=0.0 | peak_d1=0.000000 | peak_d1_scale=0.000 | rel_peak=0.000000 | rel_peak_scale=0.000 | rel_peak_err=0.0000 | peak_param=0.000000 | peak_param_scale=0.000 | peak_pos_v=0.0000 | peak_width_v=0.0000 | val_total=未计算 | lr=2.608e-05 | elapsed=102.9s
step=90 | train_total=0.055754 | train_ddpm=0.048427 | train_physics=0.000000 | train_diversity=0.001242 | ddpm_uniform=0.047386 | div_uncapped=0.007071 | quality_raw=0.665614 | quality_uncapped=0.066561 | quality_capped=0.006085 | quality_keep=0.091 | quality/ddpm=0.126 | legacy_q=0.004843 | legacy_scale=0.259 | full_q=0.001242 | full_scale=0.526 | full_recon=0.001807 | tail_span=0.235505 | tail_groups=0.5 | local_peak=0.000000 | local_scale=0.000 | neg_tail=0.0000 | wing_track=0.0000 | wing_disp=0.0000 | shift_disp=0.0000 | width_disp=0.0000 | height_cv=0.0000 | local_n=0.0 | peak_d1=0.000000 | peak_d1_scale=0.000 | rel_peak=0.000000 | rel_peak_scale=0.000 | rel_peak_err=0.0000 | peak_param=0.000000 | peak_param_scale=0.000 | peak_pos_v=0.0000 | peak_width_v=0.0000 | val_total=未计算 | lr=2.810e-05 | elapsed=106.1s
step=100 | train_total=0.052304 | train_ddpm=0.045003 | train_physics=0.000000 | train_diversity=0.001400 | ddpm_uniform=0.043264 | div_uncapped=0.005640 | quality_raw=0.652717 | quality_uncapped=0.065272 | quality_capped=0.005901 | quality_keep=0.090 | quality/ddpm=0.131 | legacy_q=0.004500 | legacy_scale=0.221 | full_q=0.001400 | full_scale=0.434 | full_recon=0.002066 | tail_span=0.202848 | tail_groups=0.8 | local_peak=0.000000 | local_scale=0.000 | neg_tail=0.0000 | wing_track=0.0000 | wing_disp=0.0000 | shift_disp=0.0000 | width_disp=0.0000 | height_cv=0.0000 | local_n=0.0 | peak_d1=0.000000 | peak_d1_scale=0.000 | rel_peak=0.000000 | rel_peak_scale=0.000 | rel_peak_err=0.0000 | peak_param=0.000000 | peak_param_scale=0.000 | peak_pos_v=0.0000 | peak_width_v=0.0000 | val_total=未计算 | lr=3.011e-05 | elapsed=109.1s
step=110 | train_total=0.053567 | train_ddpm=0.045893 | train_physics=0.000000 | train_diversity=0.001542 | ddpm_uniform=0.046343 | div_uncapped=0.008300 | quality_raw=0.783014 | quality_uncapped=0.078301 | quality_capped=0.006132 | quality_keep=0.078 | quality/ddpm=0.134 | legacy_q=0.004589 | legacy_scale=0.192 | full_q=0.001542 | full_scale=0.339 | full_recon=0.002166 | tail_span=0.269467 | tail_groups=0.7 | local_peak=0.000000 | local_scale=0.000 | neg_tail=0.0000 | wing_track=0.0000 | wing_disp=0.0000 | shift_disp=0.0000 | width_disp=0.0000 | height_cv=0.0000 | local_n=0.0 | peak_d1=0.000000 | peak_d1_scale=0.000 | rel_peak=0.000000 | rel_peak_scale=0.000 | rel_peak_err=0.0000 | peak_param=0.000000 | peak_param_scale=0.000 | peak_pos_v=0.0000 | peak_width_v=0.0000 | val_total=未计算 | lr=3.212e-05 | elapsed=112.0s
