Raman轴处理模式：union_with_valid_mask；统一物理轴=600.000–2500.000 cm^-1；点数=1901
逐样本有效点数统计：1401点×600条，1901点×1920条

===== D4.2 条件PCA+broad/local先验残差 =====
training PCA cross-fit：True；method=leave_one_out
条件先验数量：126；共享DDPM训练光谱：1512
条件有效点数分布：1401点×30条件，1901点×96条件
每条件训练光谱数：[12]
旧D3复合物理/峰约束：未启用
D3.1自动峰区一阶导数约束：未启用
D3.2自动峰区相对峰强约束：未启用
D3.4完整重建谱峰参数物理约束：未启用
D4.3条件/掩码感知多样性约束：已启用；条件数=126；状态仅由training子集拟合
D3特征峰残差limiter：未启用
D4.3条件分组batch：每条件4条；batch_size=8；每batch条件数=2

===== 开始训练 =====
设备：cuda
实验名称：d4_3_2_21_raman_variance_equalization_50ep
文件夹标签：CHL、CHL_TEB、DEL、DEL_CHL、DEL_TEB、DEL_TEB_CHL、TEB
总光谱数量：2520
D4化学条件：启用；条件向量=14维；组合条件数量=126
条件注入：input_and_all_resnet_blocks_film
训练/验证/测试光谱数量：1512/504/504
各原始拉曼轴点数：[1401, 1901]
统一训练轴长度：1901
模型输入长度：1904
末尾补齐点数：3
每个epoch的step：189
总训练step：9450
真实输入光谱额外平滑或去基线：不执行
D4.2 条件PCA+broad-local residual：已启用
D4.2 DDPM数量：1（全部训练光谱联合训练）
D4.2 条件先验状态数量：126
D3物理/峰约束：未启用
训练集原始强度范围：-107.97828–822.57281
模型缩放残差输入范围：-2.1693864–1.7839525
====================

step=10 | train_total=0.073652 | train_ddpm=0.063491 | train_physics=0.000000 | train_diversity=0.001859 | ddpm_uniform=0.064372 | div_uncapped=0.005546 | quality_raw=0.896628 | quality_uncapped=0.089663 | quality_capped=0.008301 | quality_keep=0.093 | quality/ddpm=0.131 | legacy_q=0.006349 | legacy_scale=0.197 | full_q=0.001952 | full_scale=0.433 | full_recon=0.003413 | tail_span=0.400012 | tail_groups=0.7 | local_peak=0.000000 | local_scale=0.000 | neg_tail=0.0000 | wing_track=0.0000 | wing_disp=0.0000 | shift_disp=0.0000 | width_disp=0.0000 | height_cv=0.0000 | local_n=0.0 | peak_d1=0.000000 | peak_d1_scale=0.000 | rel_peak=0.000000 | rel_peak_scale=0.000 | rel_peak_err=0.0000 | peak_param=0.000000 | peak_param_scale=0.000 | peak_pos_v=0.0000 | peak_width_v=0.0000 | val_total=未计算 | lr=1.403e-05 | elapsed=64.8s
step=20 | train_total=0.055222 | train_ddpm=0.048158 | train_physics=0.000000 | train_diversity=0.001124 | ddpm_uniform=0.047621 | div_uncapped=0.004851 | quality_raw=0.705726 | quality_uncapped=0.070573 | quality_capped=0.005940 | quality_keep=0.084 | quality/ddpm=0.123 | legacy_q=0.004816 | legacy_scale=0.204 | full_q=0.001124 | full_scale=0.520 | full_recon=0.002161 | tail_span=0.275932 | tail_groups=0.7 | local_peak=0.000000 | local_scale=0.000 | neg_tail=0.0000 | wing_track=0.0000 | wing_disp=0.0000 | shift_disp=0.0000 | width_disp=0.0000 | height_cv=0.0000 | local_n=0.0 | peak_d1=0.000000 | peak_d1_scale=0.000 | rel_peak=0.000000 | rel_peak_scale=0.000 | rel_peak_err=0.0000 | peak_param=0.000000 | peak_param_scale=0.000 | peak_pos_v=0.0000 | peak_width_v=0.0000 | val_total=未计算 | lr=1.805e-05 | elapsed=66.5s
step=30 | train_total=0.052630 | train_ddpm=0.045828 | train_physics=0.000000 | train_diversity=0.001110 | ddpm_uniform=0.044982 | div_uncapped=0.005876 | quality_raw=0.796674 | quality_uncapped=0.079667 | quality_capped=0.005693 | quality_keep=0.071 | quality/ddpm=0.124 | legacy_q=0.004583 | legacy_scale=0.231 | full_q=0.001110 | full_scale=0.518 | full_recon=0.002335 | tail_span=0.362493 | tail_groups=0.5 | local_peak=0.000000 | local_scale=0.000 | neg_tail=0.0000 | wing_track=0.0000 | wing_disp=0.0000 | shift_disp=0.0000 | width_disp=0.0000 | height_cv=0.0000 | local_n=0.0 | peak_d1=0.000000 | peak_d1_scale=0.000 | rel_peak=0.000000 | rel_peak_scale=0.000 | rel_peak_err=0.0000 | peak_param=0.000000 | peak_param_scale=0.000 | peak_pos_v=0.0000 | peak_width_v=0.0000 | val_total=未计算 | lr=2.208e-05 | elapsed=68.1s
step=40 | train_total=0.051465 | train_ddpm=0.044935 | train_physics=0.000000 | train_diversity=0.001018 | ddpm_uniform=0.044433 | div_uncapped=0.006439 | quality_raw=0.723997 | quality_uncapped=0.072400 | quality_capped=0.005512 | quality_keep=0.076 | quality/ddpm=0.123 | legacy_q=0.004493 | legacy_scale=0.227 | full_q=0.001018 | full_scale=0.519 | full_recon=0.002137 | tail_span=0.256098 | tail_groups=0.6 | local_peak=0.000000 | local_scale=0.000 | neg_tail=0.0000 | wing_track=0.0000 | wing_disp=0.0000 | shift_disp=0.0000 | width_disp=0.0000 | height_cv=0.0000 | local_n=0.0 | peak_d1=0.000000 | peak_d1_scale=0.000 | rel_peak=0.000000 | rel_peak_scale=0.000 | rel_peak_err=0.0000 | peak_param=0.000000 | peak_param_scale=0.000 | peak_pos_v=0.0000 | peak_width_v=0.0000 | val_total=未计算 | lr=2.610e-05 | elapsed=69.8s
step=50 | train_total=0.043253 | train_ddpm=0.038005 | train_physics=0.000000 | train_diversity=0.000724 | ddpm_uniform=0.038197 | div_uncapped=0.006604 | quality_raw=0.774955 | quality_uncapped=0.077495 | quality_capped=0.004524 | quality_keep=0.058 | quality/ddpm=0.119 | legacy_q=0.003801 | legacy_scale=0.231 | full_q=0.000724 | full_scale=0.512 | full_recon=0.001929 | tail_span=0.331902 | tail_groups=0.6 | local_peak=0.000000 | local_scale=0.000 | neg_tail=0.0000 | wing_track=0.0000 | wing_disp=0.0000 | shift_disp=0.0000 | width_disp=0.0000 | height_cv=0.0000 | local_n=0.0 | peak_d1=0.000000 | peak_d1_scale=0.000 | rel_peak=0.000000 | rel_peak_scale=0.000 | rel_peak_err=0.0000 | peak_param=0.000000 | peak_param_scale=0.000 | peak_pos_v=0.0000 | peak_width_v=0.0000 | val_total=未计算 | lr=3.013e-05 | elapsed=71.4s
step=60 | train_total=0.042188 | train_ddpm=0.036075 | train_physics=0.000000 | train_diversity=0.001124 | ddpm_uniform=0.036317 | div_uncapped=0.007033 | quality_raw=1.091815 | quality_uncapped=0.109181 | quality_capped=0.004989 | quality_keep=0.046 | quality/ddpm=0.138 | legacy_q=0.003607 | legacy_scale=0.124 | full_q=0.001382 | full_scale=0.226 | full_recon=0.003347 | tail_span=0.443541 | tail_groups=0.8 | local_peak=0.000000 | local_scale=0.000 | neg_tail=0.0000 | wing_track=0.0000 | wing_disp=0.0000 | shift_disp=0.0000 | width_disp=0.0000 | height_cv=0.0000 | local_n=0.0 | peak_d1=0.000000 | peak_d1_scale=0.000 | rel_peak=0.000000 | rel_peak_scale=0.000 | rel_peak_err=0.0000 | peak_param=0.000000 | peak_param_scale=0.000 | peak_pos_v=0.0000 | peak_width_v=0.0000 | val_total=未计算 | lr=3.415e-05 | elapsed=73.1s
step=70 | train_total=0.041815 | train_ddpm=0.035717 | train_physics=0.000000 | train_diversity=0.001263 | ddpm_uniform=0.036027 | div_uncapped=0.009546 | quality_raw=0.901946 | quality_uncapped=0.090195 | quality_capped=0.004835 | quality_keep=0.054 | quality/ddpm=0.135 | legacy_q=0.003572 | legacy_scale=0.144 | full_q=0.001263 | full_scale=0.326 | full_recon=0.002319 | tail_span=0.320230 | tail_groups=0.8 | local_peak=0.000000 | local_scale=0.000 | neg_tail=0.0000 | wing_track=0.0000 | wing_disp=0.0000 | shift_disp=0.0000 | width_disp=0.0000 | height_cv=0.0000 | local_n=0.0 | peak_d1=0.000000 | peak_d1_scale=0.000 | rel_peak=0.000000 | rel_peak_scale=0.000 | rel_peak_err=0.0000 | peak_param=0.000000 | peak_param_scale=0.000 | peak_pos_v=0.0000 | peak_width_v=0.0000 | val_total=未计算 | lr=3.818e-05 | elapsed=74.9s
step=80 | train_total=0.033536 | train_ddpm=0.029411 | train_physics=0.000000 | train_diversity=0.000592 | ddpm_uniform=0.029578 | div_uncapped=0.006026 | quality_raw=0.641080 | quality_uncapped=0.064108 | quality_capped=0.003533 | quality_keep=0.055 | quality/ddpm=0.120 | legacy_q=0.002941 | legacy_scale=0.206 | full_q=0.000592 | full_scale=0.512 | full_recon=0.001618 | tail_span=0.223698 | tail_groups=0.6 | local_peak=0.000000 | local_scale=0.000 | neg_tail=0.0000 | wing_track=0.0000 | wing_disp=0.0000 | shift_disp=0.0000 | width_disp=0.0000 | height_cv=0.0000 | local_n=0.0 | peak_d1=0.000000 | peak_d1_scale=0.000 | rel_peak=0.000000 | rel_peak_scale=0.000 | rel_peak_err=0.0000 | peak_param=0.000000 | peak_param_scale=0.000 | peak_pos_v=0.0000 | peak_width_v=0.0000 | val_total=未计算 | lr=4.220e-05 | elapsed=76.7s
step=90 | train_total=0.043457 | train_ddpm=0.037700 | train_physics=0.000000 | train_diversity=0.000993 | ddpm_uniform=0.037127 | div_uncapped=0.008865 | quality_raw=0.696277 | quality_uncapped=0.069628 | quality_capped=0.004763 | quality_keep=0.068 | quality/ddpm=0.126 | legacy_q=0.003770 | legacy_scale=0.223 | full_q=0.000993 | full_scale=0.520 | full_recon=0.001876 | tail_span=0.256916 | tail_groups=0.5 | local_peak=0.000000 | local_scale=0.000 | neg_tail=0.0000 | wing_track=0.0000 | wing_disp=0.0000 | shift_disp=0.0000 | width_disp=0.0000 | height_cv=0.0000 | local_n=0.0 | peak_d1=0.000000 | peak_d1_scale=0.000 | rel_peak=0.000000 | rel_peak_scale=0.000 | rel_peak_err=0.0000 | peak_param=0.000000 | peak_param_scale=0.000 | peak_pos_v=0.0000 | peak_width_v=0.0000 | val_total=未计算 | lr=4.623e-05 | elapsed=79.2s
step=100 | train_total=0.042320 | train_ddpm=0.036379 | train_physics=0.000000 | train_diversity=0.001151 | ddpm_uniform=0.035035 | div_uncapped=0.007756 | quality_raw=0.679249 | quality_uncapped=0.067925 | quality_capped=0.004789 | quality_keep=0.071 | quality/ddpm=0.132 | legacy_q=0.003638 | legacy_scale=0.188 | full_q=0.001151 | full_scale=0.426 | full_recon=0.002096 | tail_span=0.215396 | tail_groups=0.8 | local_peak=0.000000 | local_scale=0.000 | neg_tail=0.0000 | wing_track=0.0000 | wing_disp=0.0000 | shift_disp=0.0000 | width_disp=0.0000 | height_cv=0.0000 | local_n=0.0 | peak_d1=0.000000 | peak_d1_scale=0.000 | rel_peak=0.000000 | rel_peak_scale=0.000 | rel_peak_err=0.0000 | peak_param=0.000000 | peak_param_scale=0.000 | peak_pos_v=0.0000 | peak_width_v=0.0000 | val_total=未计算 | lr=5.025e-05 | elapsed=82.1s
step=110 | train_total=0.043941 | train_ddpm=0.037694 | train_physics=0.000000 | train_diversity=0.001239 | ddpm_uniform=0.038396 | div_uncapped=0.010537 | quality_raw=0.788232 | quality_uncapped=0.078823 | quality_capped=0.005008 | quality_keep=0.064 | quality/ddpm=0.133 | legacy_q=0.003769 | legacy_scale=0.166 | full_q=0.001239 | full_scale=0.333 | full_recon=0.002173 | tail_span=0.284932 | tail_groups=0.7 | local_peak=0.000000 | local_scale=0.000 | neg_tail=0.0000 | wing_track=0.0000 | wing_disp=0.0000 | shift_disp=0.0000 | width_disp=0.0000 | height_cv=0.0000 | local_n=0.0 | peak_d1=0.000000 | peak_d1_scale=0.000 | rel_peak=0.000000 | rel_peak_scale=0.000 | rel_peak_err=0.0000 | peak_param=0.000000 | peak_param_scale=0.000 | peak_pos_v=0.0000 | peak_width_v=0.0000 | val_total=未计算 | lr=5.428e-05 | elapsed=85.0s
