Raman轴处理模式：union_with_valid_mask；统一物理轴=600.000–2500.000 cm^-1；点数=1901
逐样本有效点数统计：1401点×600条，1901点×1920条

===== D4.2 条件PCA+broad/local先验残差 =====
training PCA cross-fit：True；method=leave_one_out
条件先验数量：126；共享DDPM训练光谱：1512
条件有效点数分布：1401点×30条件，1901点×96条件
每条件训练光谱数：[12]
旧D3复合物理/峰约束：未启用
D3.1自动峰区一阶导数约束：未启用
D3.2自动峰区相对峰强约束：未启用
D3.4完整重建谱峰参数物理约束：未启用
D4.3条件/掩码感知多样性约束：已启用；条件数=126；状态仅由training子集拟合
D3特征峰残差limiter：未启用
D4.3条件分组batch：每条件4条；batch_size=8；每batch条件数=2

===== 开始训练 =====
设备：cuda
实验名称：d4_3_2_20_high_noise_standardized_recovery_50ep
文件夹标签：CHL、CHL_TEB、DEL、DEL_CHL、DEL_TEB、DEL_TEB_CHL、TEB
总光谱数量：2520
D4化学条件：启用；条件向量=14维；组合条件数量=126
条件注入：input_and_all_resnet_blocks_film
训练/验证/测试光谱数量：1512/504/504
各原始拉曼轴点数：[1401, 1901]
统一训练轴长度：1901
模型输入长度：1904
末尾补齐点数：3
每个epoch的step：189
总训练step：9450
真实输入光谱额外平滑或去基线：不执行
D4.2 条件PCA+broad-local residual：已启用
D4.2 DDPM数量：1（全部训练光谱联合训练）
D4.2 条件先验状态数量：126
D3物理/峰约束：未启用
训练集原始强度范围：-107.97828–822.57281
模型缩放残差输入范围：-1.7662694–1.9468111
====================

step=10 | train_total=0.090209 | train_ddpm=0.074892 | train_physics=0.000000 | train_diversity=0.002132 | ddpm_uniform=0.075310 | div_uncapped=0.005234 | quality_raw=0.933766 | quality_uncapped=0.093377 | quality_capped=0.009776 | quality_keep=0.105 | quality/ddpm=0.131 | legacy_q=0.007489 | legacy_scale=0.220 | full_q=0.002286 | full_scale=0.437 | full_recon=0.003228 | tail_span=0.393085 | tail_groups=0.7 | local_peak=0.000000 | local_scale=0.000 | neg_tail=0.0000 | wing_track=0.0000 | wing_disp=0.0000 | shift_disp=0.0000 | width_disp=0.0000 | height_cv=0.0000 | local_n=0.0 | peak_d1=0.000000 | peak_d1_scale=0.000 | rel_peak=0.000000 | rel_peak_scale=0.000 | rel_peak_err=0.0000 | peak_param=0.000000 | peak_param_scale=0.000 | peak_pos_v=0.0000 | peak_width_v=0.0000 | val_total=未计算 | lr=1.403e-05 | elapsed=40.2s
step=20 | train_total=0.067808 | train_ddpm=0.057086 | train_physics=0.000000 | train_diversity=0.001317 | ddpm_uniform=0.056566 | div_uncapped=0.005106 | quality_raw=0.712834 | quality_uncapped=0.071283 | quality_capped=0.007026 | quality_keep=0.099 | quality/ddpm=0.123 | legacy_q=0.005709 | legacy_scale=0.230 | full_q=0.001317 | full_scale=0.523 | full_recon=0.002105 | tail_span=0.258971 | tail_groups=0.7 | local_peak=0.000000 | local_scale=0.000 | neg_tail=0.0000 | wing_track=0.0000 | wing_disp=0.0000 | shift_disp=0.0000 | width_disp=0.0000 | height_cv=0.0000 | local_n=0.0 | peak_d1=0.000000 | peak_d1_scale=0.000 | rel_peak=0.000000 | rel_peak_scale=0.000 | rel_peak_err=0.0000 | peak_param=0.000000 | peak_param_scale=0.000 | peak_pos_v=0.0000 | peak_width_v=0.0000 | val_total=未计算 | lr=1.805e-05 | elapsed=43.7s
step=30 | train_total=0.065865 | train_ddpm=0.054992 | train_physics=0.000000 | train_diversity=0.001312 | ddpm_uniform=0.053904 | div_uncapped=0.005029 | quality_raw=0.800728 | quality_uncapped=0.080073 | quality_capped=0.006811 | quality_keep=0.085 | quality/ddpm=0.124 | legacy_q=0.005499 | legacy_scale=0.261 | full_q=0.001312 | full_scale=0.521 | full_recon=0.002225 | tail_span=0.344996 | tail_groups=0.5 | local_peak=0.000000 | local_scale=0.000 | neg_tail=0.0000 | wing_track=0.0000 | wing_disp=0.0000 | shift_disp=0.0000 | width_disp=0.0000 | height_cv=0.0000 | local_n=0.0 | peak_d1=0.000000 | peak_d1_scale=0.000 | rel_peak=0.000000 | rel_peak_scale=0.000 | rel_peak_err=0.0000 | peak_param=0.000000 | peak_param_scale=0.000 | peak_pos_v=0.0000 | peak_width_v=0.0000 | val_total=未计算 | lr=2.208e-05 | elapsed=46.5s
step=40 | train_total=0.065201 | train_ddpm=0.054775 | train_physics=0.000000 | train_diversity=0.001268 | ddpm_uniform=0.054300 | div_uncapped=0.005496 | quality_raw=0.715114 | quality_uncapped=0.071511 | quality_capped=0.006746 | quality_keep=0.094 | quality/ddpm=0.123 | legacy_q=0.005478 | legacy_scale=0.260 | full_q=0.001268 | full_scale=0.525 | full_recon=0.002048 | tail_span=0.235269 | tail_groups=0.6 | local_peak=0.000000 | local_scale=0.000 | neg_tail=0.0000 | wing_track=0.0000 | wing_disp=0.0000 | shift_disp=0.0000 | width_disp=0.0000 | height_cv=0.0000 | local_n=0.0 | peak_d1=0.000000 | peak_d1_scale=0.000 | rel_peak=0.000000 | rel_peak_scale=0.000 | rel_peak_err=0.0000 | peak_param=0.000000 | peak_param_scale=0.000 | peak_pos_v=0.0000 | peak_width_v=0.0000 | val_total=未计算 | lr=2.610e-05 | elapsed=49.6s
step=50 | train_total=0.055626 | train_ddpm=0.046948 | train_physics=0.000000 | train_diversity=0.000844 | ddpm_uniform=0.047075 | div_uncapped=0.005742 | quality_raw=0.759434 | quality_uncapped=0.075943 | quality_capped=0.005670 | quality_keep=0.075 | quality/ddpm=0.121 | legacy_q=0.004695 | legacy_scale=0.262 | full_q=0.000975 | full_scale=0.516 | full_recon=0.001858 | tail_span=0.308335 | tail_groups=0.6 | local_peak=0.000000 | local_scale=0.000 | neg_tail=0.0000 | wing_track=0.0000 | wing_disp=0.0000 | shift_disp=0.0000 | width_disp=0.0000 | height_cv=0.0000 | local_n=0.0 | peak_d1=0.000000 | peak_d1_scale=0.000 | rel_peak=0.000000 | rel_peak_scale=0.000 | rel_peak_err=0.0000 | peak_param=0.000000 | peak_param_scale=0.000 | peak_pos_v=0.0000 | peak_width_v=0.0000 | val_total=未计算 | lr=3.013e-05 | elapsed=52.6s
step=60 | train_total=0.054014 | train_ddpm=0.044261 | train_physics=0.000000 | train_diversity=0.001408 | ddpm_uniform=0.044258 | div_uncapped=0.005341 | quality_raw=1.037905 | quality_uncapped=0.103790 | quality_capped=0.006133 | quality_keep=0.059 | quality/ddpm=0.139 | legacy_q=0.004426 | legacy_scale=0.145 | full_q=0.001707 | full_scale=0.234 | full_recon=0.003231 | tail_span=0.401311 | tail_groups=0.8 | local_peak=0.000000 | local_scale=0.000 | neg_tail=0.0000 | wing_track=0.0000 | wing_disp=0.0000 | shift_disp=0.0000 | width_disp=0.0000 | height_cv=0.0000 | local_n=0.0 | peak_d1=0.000000 | peak_d1_scale=0.000 | rel_peak=0.000000 | rel_peak_scale=0.000 | rel_peak_err=0.0000 | peak_param=0.000000 | peak_param_scale=0.000 | peak_pos_v=0.0000 | peak_width_v=0.0000 | val_total=未计算 | lr=3.415e-05 | elapsed=55.7s
step=70 | train_total=0.055498 | train_ddpm=0.045740 | train_physics=0.000000 | train_diversity=0.001564 | ddpm_uniform=0.045733 | div_uncapped=0.008214 | quality_raw=0.860182 | quality_uncapped=0.086018 | quality_capped=0.006138 | quality_keep=0.071 | quality/ddpm=0.134 | legacy_q=0.004574 | legacy_scale=0.178 | full_q=0.001564 | full_scale=0.333 | full_recon=0.002222 | tail_span=0.287597 | tail_groups=0.8 | local_peak=0.000000 | local_scale=0.000 | neg_tail=0.0000 | wing_track=0.0000 | wing_disp=0.0000 | shift_disp=0.0000 | width_disp=0.0000 | height_cv=0.0000 | local_n=0.0 | peak_d1=0.000000 | peak_d1_scale=0.000 | rel_peak=0.000000 | rel_peak_scale=0.000 | rel_peak_err=0.0000 | peak_param=0.000000 | peak_param_scale=0.000 | peak_pos_v=0.0000 | peak_width_v=0.0000 | val_total=未计算 | lr=3.818e-05 | elapsed=59.2s
step=80 | train_total=0.045927 | train_ddpm=0.038769 | train_physics=0.000000 | train_diversity=0.000740 | ddpm_uniform=0.038839 | div_uncapped=0.004585 | quality_raw=0.625026 | quality_uncapped=0.062503 | quality_capped=0.004645 | quality_keep=0.074 | quality/ddpm=0.120 | legacy_q=0.003877 | legacy_scale=0.247 | full_q=0.000768 | full_scale=0.517 | full_recon=0.001521 | tail_span=0.207302 | tail_groups=0.6 | local_peak=0.000000 | local_scale=0.000 | neg_tail=0.0000 | wing_track=0.0000 | wing_disp=0.0000 | shift_disp=0.0000 | width_disp=0.0000 | height_cv=0.0000 | local_n=0.0 | peak_d1=0.000000 | peak_d1_scale=0.000 | rel_peak=0.000000 | rel_peak_scale=0.000 | rel_peak_err=0.0000 | peak_param=0.000000 | peak_param_scale=0.000 | peak_pos_v=0.0000 | peak_width_v=0.0000 | val_total=未计算 | lr=4.220e-05 | elapsed=62.3s
step=90 | train_total=0.057244 | train_ddpm=0.047647 | train_physics=0.000000 | train_diversity=0.001225 | ddpm_uniform=0.046612 | div_uncapped=0.007247 | quality_raw=0.660553 | quality_uncapped=0.066055 | quality_capped=0.005990 | quality_keep=0.091 | quality/ddpm=0.126 | legacy_q=0.004765 | legacy_scale=0.263 | full_q=0.001225 | full_scale=0.527 | full_recon=0.001778 | tail_span=0.228499 | tail_groups=0.5 | local_peak=0.000000 | local_scale=0.000 | neg_tail=0.0000 | wing_track=0.0000 | wing_disp=0.0000 | shift_disp=0.0000 | width_disp=0.0000 | height_cv=0.0000 | local_n=0.0 | peak_d1=0.000000 | peak_d1_scale=0.000 | rel_peak=0.000000 | rel_peak_scale=0.000 | rel_peak_err=0.0000 | peak_param=0.000000 | peak_param_scale=0.000 | peak_pos_v=0.0000 | peak_width_v=0.0000 | val_total=未计算 | lr=4.623e-05 | elapsed=65.4s
step=100 | train_total=0.052969 | train_ddpm=0.044066 | train_physics=0.000000 | train_diversity=0.001353 | ddpm_uniform=0.042257 | div_uncapped=0.005731 | quality_raw=0.628829 | quality_uncapped=0.062883 | quality_capped=0.005760 | quality_keep=0.092 | quality/ddpm=0.131 | legacy_q=0.004407 | legacy_scale=0.220 | full_q=0.001353 | full_scale=0.433 | full_recon=0.001963 | tail_span=0.198707 | tail_groups=0.8 | local_peak=0.000000 | local_scale=0.000 | neg_tail=0.0000 | wing_track=0.0000 | wing_disp=0.0000 | shift_disp=0.0000 | width_disp=0.0000 | height_cv=0.0000 | local_n=0.0 | peak_d1=0.000000 | peak_d1_scale=0.000 | rel_peak=0.000000 | rel_peak_scale=0.000 | rel_peak_err=0.0000 | peak_param=0.000000 | peak_param_scale=0.000 | peak_pos_v=0.0000 | peak_width_v=0.0000 | val_total=未计算 | lr=5.025e-05 | elapsed=68.5s
step=110 | train_total=0.055148 | train_ddpm=0.045329 | train_physics=0.000000 | train_diversity=0.001510 | ddpm_uniform=0.045658 | div_uncapped=0.008338 | quality_raw=0.756029 | quality_uncapped=0.075603 | quality_capped=0.006043 | quality_keep=0.080 | quality/ddpm=0.133 | legacy_q=0.004533 | legacy_scale=0.191 | full_q=0.001510 | full_scale=0.340 | full_recon=0.002104 | tail_span=0.261859 | tail_groups=0.7 | local_peak=0.000000 | local_scale=0.000 | neg_tail=0.0000 | wing_track=0.0000 | wing_disp=0.0000 | shift_disp=0.0000 | width_disp=0.0000 | height_cv=0.0000 | local_n=0.0 | peak_d1=0.000000 | peak_d1_scale=0.000 | rel_peak=0.000000 | rel_peak_scale=0.000 | rel_peak_err=0.0000 | peak_param=0.000000 | peak_param_scale=0.000 | peak_pos_v=0.0000 | peak_width_v=0.0000 | val_total=未计算 | lr=5.428e-05 | elapsed=71.5s
