Raman轴处理模式：union_with_valid_mask；统一物理轴=600.000–2500.000 cm^-1；点数=1901
逐样本有效点数统计：1401点×600条，1901点×1920条

===== D4.2 条件PCA+broad/local先验残差 =====
training PCA cross-fit：True；method=leave_one_out
条件先验数量：126；共享DDPM训练光谱：1512
条件有效点数分布：1401点×30条件，1901点×96条件
每条件训练光谱数：[12]
旧D3复合物理/峰约束：未启用
D3.1自动峰区一阶导数约束：未启用
D3.2自动峰区相对峰强约束：未启用
D3.4完整重建谱峰参数物理约束：未启用
D4.3条件/掩码感知多样性约束：已启用；条件数=126；状态仅由training子集拟合
D3特征峰残差limiter：未启用
D4.3条件分组batch：每条件4条；batch_size=8；每batch条件数=2

===== 开始训练 =====
设备：cuda
实验名称：d4_3_2_18_train_reference_tail_formal_150ep
文件夹标签：CHL、CHL_TEB、DEL、DEL_CHL、DEL_TEB、DEL_TEB_CHL、TEB
总光谱数量：2520
D4化学条件：启用；条件向量=14维；组合条件数量=126
条件注入：input_and_all_resnet_blocks_film
训练/验证/测试光谱数量：1512/504/504
各原始拉曼轴点数：[1401, 1901]
统一训练轴长度：1901
模型输入长度：1904
末尾补齐点数：3
每个epoch的step：189
总训练step：28350
真实输入光谱额外平滑或去基线：不执行
D4.2 条件PCA+broad-local residual：已启用
D4.2 DDPM数量：1（全部训练光谱联合训练）
D4.2 条件先验状态数量：126
D3物理/峰约束：未启用
训练集原始强度范围：-107.97828–822.57281
模型缩放残差输入范围：-1.7662694–1.9468111
====================

step=10 | train_total=0.087080 | train_ddpm=0.075136 | train_physics=0.000000 | train_diversity=0.002136 | ddpm_uniform=0.075552 | div_uncapped=0.005235 | quality_raw=1.417435 | quality_uncapped=0.141744 | quality_capped=0.009807 | quality_keep=0.069 | quality/ddpm=0.131 | legacy_q=0.007514 | legacy_scale=0.220 | full_q=0.002294 | full_scale=0.418 | full_recon=0.003238 | tail_span=0.876663 | tail_groups=0.7 | local_peak=0.000000 | local_scale=0.000 | neg_tail=0.0000 | wing_track=0.0000 | wing_disp=0.0000 | shift_disp=0.0000 | width_disp=0.0000 | height_cv=0.0000 | local_n=0.0 | peak_d1=0.000000 | peak_d1_scale=0.000 | rel_peak=0.000000 | rel_peak_scale=0.000 | rel_peak_err=0.0000 | peak_param=0.000000 | peak_param_scale=0.000 | peak_pos_v=0.0000 | peak_width_v=0.0000 | val_total=未计算 | lr=1.134e-05 | elapsed=67.1s
step=20 | train_total=0.067452 | train_ddpm=0.058843 | train_physics=0.000000 | train_diversity=0.001362 | ddpm_uniform=0.058313 | div_uncapped=0.005067 | quality_raw=1.077775 | quality_uncapped=0.107777 | quality_capped=0.007247 | quality_keep=0.067 | quality/ddpm=0.123 | legacy_q=0.005884 | legacy_scale=0.230 | full_q=0.001362 | full_scale=0.512 | full_recon=0.002168 | tail_span=0.622712 | tail_groups=0.7 | local_peak=0.000000 | local_scale=0.000 | neg_tail=0.0000 | wing_track=0.0000 | wing_disp=0.0000 | shift_disp=0.0000 | width_disp=0.0000 | height_cv=0.0000 | local_n=0.0 | peak_d1=0.000000 | peak_d1_scale=0.000 | rel_peak=0.000000 | rel_peak_scale=0.000 | rel_peak_err=0.0000 | peak_param=0.000000 | peak_param_scale=0.000 | peak_pos_v=0.0000 | peak_width_v=0.0000 | val_total=未计算 | lr=1.268e-05 | elapsed=70.4s
step=30 | train_total=0.065218 | train_ddpm=0.056837 | train_physics=0.000000 | train_diversity=0.001348 | ddpm_uniform=0.055667 | div_uncapped=0.005177 | quality_raw=1.153797 | quality_uncapped=0.115380 | quality_capped=0.007032 | quality_keep=0.061 | quality/ddpm=0.124 | legacy_q=0.005684 | legacy_scale=0.257 | full_q=0.001348 | full_scale=0.514 | full_recon=0.002243 | tail_span=0.699505 | tail_groups=0.5 | local_peak=0.000000 | local_scale=0.000 | neg_tail=0.0000 | wing_track=0.0000 | wing_disp=0.0000 | shift_disp=0.0000 | width_disp=0.0000 | height_cv=0.0000 | local_n=0.0 | peak_d1=0.000000 | peak_d1_scale=0.000 | rel_peak=0.000000 | rel_peak_scale=0.000 | rel_peak_err=0.0000 | peak_param=0.000000 | peak_param_scale=0.000 | peak_pos_v=0.0000 | peak_width_v=0.0000 | val_total=未计算 | lr=1.402e-05 | elapsed=73.6s
step=40 | train_total=0.064358 | train_ddpm=0.056155 | train_physics=0.000000 | train_diversity=0.001294 | ddpm_uniform=0.055637 | div_uncapped=0.005439 | quality_raw=0.844154 | quality_uncapped=0.084415 | quality_capped=0.006909 | quality_keep=0.082 | quality/ddpm=0.123 | legacy_q=0.005615 | legacy_scale=0.256 | full_q=0.001294 | full_scale=0.545 | full_recon=0.002072 | tail_span=0.367700 | tail_groups=0.6 | local_peak=0.000000 | local_scale=0.000 | neg_tail=0.0000 | wing_track=0.0000 | wing_disp=0.0000 | shift_disp=0.0000 | width_disp=0.0000 | height_cv=0.0000 | local_n=0.0 | peak_d1=0.000000 | peak_d1_scale=0.000 | rel_peak=0.000000 | rel_peak_scale=0.000 | rel_peak_err=0.0000 | peak_param=0.000000 | peak_param_scale=0.000 | peak_pos_v=0.0000 | peak_width_v=0.0000 | val_total=未计算 | lr=1.536e-05 | elapsed=76.7s
step=50 | train_total=0.055035 | train_ddpm=0.048331 | train_physics=0.000000 | train_diversity=0.000862 | ddpm_uniform=0.048445 | div_uncapped=0.005679 | quality_raw=0.954269 | quality_uncapped=0.095427 | quality_capped=0.005842 | quality_keep=0.061 | quality/ddpm=0.121 | legacy_q=0.004833 | legacy_scale=0.258 | full_q=0.001009 | full_scale=0.511 | full_recon=0.001906 | tail_span=0.501498 | tail_groups=0.6 | local_peak=0.000000 | local_scale=0.000 | neg_tail=0.0000 | wing_track=0.0000 | wing_disp=0.0000 | shift_disp=0.0000 | width_disp=0.0000 | height_cv=0.0000 | local_n=0.0 | peak_d1=0.000000 | peak_d1_scale=0.000 | rel_peak=0.000000 | rel_peak_scale=0.000 | rel_peak_err=0.0000 | peak_param=0.000000 | peak_param_scale=0.000 | peak_pos_v=0.0000 | peak_width_v=0.0000 | val_total=未计算 | lr=1.670e-05 | elapsed=79.6s
step=60 | train_total=0.052969 | train_ddpm=0.045287 | train_physics=0.000000 | train_diversity=0.001403 | ddpm_uniform=0.045416 | div_uncapped=0.005028 | quality_raw=1.272048 | quality_uncapped=0.127205 | quality_capped=0.006279 | quality_keep=0.049 | quality/ddpm=0.139 | legacy_q=0.004529 | legacy_scale=0.144 | full_q=0.001750 | full_scale=0.227 | full_recon=0.003339 | tail_span=0.623632 | tail_groups=0.8 | local_peak=0.000000 | local_scale=0.000 | neg_tail=0.0000 | wing_track=0.0000 | wing_disp=0.0000 | shift_disp=0.0000 | width_disp=0.0000 | height_cv=0.0000 | local_n=0.0 | peak_d1=0.000000 | peak_d1_scale=0.000 | rel_peak=0.000000 | rel_peak_scale=0.000 | rel_peak_err=0.0000 | peak_param=0.000000 | peak_param_scale=0.000 | peak_pos_v=0.0000 | peak_width_v=0.0000 | val_total=未计算 | lr=1.804e-05 | elapsed=82.7s
step=70 | train_total=0.054784 | train_ddpm=0.046872 | train_physics=0.000000 | train_diversity=0.001613 | ddpm_uniform=0.046981 | div_uncapped=0.008000 | quality_raw=1.060199 | quality_uncapped=0.106020 | quality_capped=0.006300 | quality_keep=0.059 | quality/ddpm=0.134 | legacy_q=0.004687 | legacy_scale=0.177 | full_q=0.001613 | full_scale=0.324 | full_recon=0.002310 | tail_span=0.474753 | tail_groups=0.8 | local_peak=0.000000 | local_scale=0.000 | neg_tail=0.0000 | wing_track=0.0000 | wing_disp=0.0000 | shift_disp=0.0000 | width_disp=0.0000 | height_cv=0.0000 | local_n=0.0 | peak_d1=0.000000 | peak_d1_scale=0.000 | rel_peak=0.000000 | rel_peak_scale=0.000 | rel_peak_err=0.0000 | peak_param=0.000000 | peak_param_scale=0.000 | peak_pos_v=0.0000 | peak_width_v=0.0000 | val_total=未计算 | lr=1.938e-05 | elapsed=86.3s
step=80 | train_total=0.045299 | train_ddpm=0.039752 | train_physics=0.000000 | train_diversity=0.000770 | ddpm_uniform=0.039896 | div_uncapped=0.004334 | quality_raw=0.790200 | quality_uncapped=0.079020 | quality_capped=0.004777 | quality_keep=0.060 | quality/ddpm=0.120 | legacy_q=0.003975 | legacy_scale=0.245 | full_q=0.000802 | full_scale=0.511 | full_recon=0.001596 | tail_span=0.365421 | tail_groups=0.6 | local_peak=0.000000 | local_scale=0.000 | neg_tail=0.0000 | wing_track=0.0000 | wing_disp=0.0000 | shift_disp=0.0000 | width_disp=0.0000 | height_cv=0.0000 | local_n=0.0 | peak_d1=0.000000 | peak_d1_scale=0.000 | rel_peak=0.000000 | rel_peak_scale=0.000 | rel_peak_err=0.0000 | peak_param=0.000000 | peak_param_scale=0.000 | peak_pos_v=0.0000 | peak_width_v=0.0000 | val_total=未计算 | lr=2.072e-05 | elapsed=90.1s
step=90 | train_total=0.055991 | train_ddpm=0.048625 | train_physics=0.000000 | train_diversity=0.001252 | ddpm_uniform=0.047653 | div_uncapped=0.006988 | quality_raw=0.729402 | quality_uncapped=0.072940 | quality_capped=0.006114 | quality_keep=0.084 | quality/ddpm=0.126 | legacy_q=0.004862 | legacy_scale=0.260 | full_q=0.001252 | full_scale=0.522 | full_recon=0.001843 | tail_span=0.294178 | tail_groups=0.5 | local_peak=0.000000 | local_scale=0.000 | neg_tail=0.0000 | wing_track=0.0000 | wing_disp=0.0000 | shift_disp=0.0000 | width_disp=0.0000 | height_cv=0.0000 | local_n=0.0 | peak_d1=0.000000 | peak_d1_scale=0.000 | rel_peak=0.000000 | rel_peak_scale=0.000 | rel_peak_err=0.0000 | peak_param=0.000000 | peak_param_scale=0.000 | peak_pos_v=0.0000 | peak_width_v=0.0000 | val_total=未计算 | lr=2.206e-05 | elapsed=93.8s
step=100 | train_total=0.052786 | train_ddpm=0.045411 | train_physics=0.000000 | train_diversity=0.001417 | ddpm_uniform=0.043702 | div_uncapped=0.005608 | quality_raw=0.749979 | quality_uncapped=0.074998 | quality_capped=0.005958 | quality_keep=0.079 | quality/ddpm=0.131 | legacy_q=0.004541 | legacy_scale=0.220 | full_q=0.001417 | full_scale=0.426 | full_recon=0.002109 | tail_span=0.289896 | tail_groups=0.8 | local_peak=0.000000 | local_scale=0.000 | neg_tail=0.0000 | wing_track=0.0000 | wing_disp=0.0000 | shift_disp=0.0000 | width_disp=0.0000 | height_cv=0.0000 | local_n=0.0 | peak_d1=0.000000 | peak_d1_scale=0.000 | rel_peak=0.000000 | rel_peak_scale=0.000 | rel_peak_err=0.0000 | peak_param=0.000000 | peak_param_scale=0.000 | peak_pos_v=0.0000 | peak_width_v=0.0000 | val_total=未计算 | lr=2.340e-05 | elapsed=97.6s
step=110 | train_total=0.054011 | train_ddpm=0.046267 | train_physics=0.000000 | train_diversity=0.001559 | ddpm_uniform=0.046769 | div_uncapped=0.008339 | quality_raw=0.980584 | quality_uncapped=0.098058 | quality_capped=0.006185 | quality_keep=0.063 | quality/ddpm=0.134 | legacy_q=0.004627 | legacy_scale=0.191 | full_q=0.001559 | full_scale=0.330 | full_recon=0.002204 | tail_span=0.453366 | tail_groups=0.7 | local_peak=0.000000 | local_scale=0.000 | neg_tail=0.0000 | wing_track=0.0000 | wing_disp=0.0000 | shift_disp=0.0000 | width_disp=0.0000 | height_cv=0.0000 | local_n=0.0 | peak_d1=0.000000 | peak_d1_scale=0.000 | rel_peak=0.000000 | rel_peak_scale=0.000 | rel_peak_err=0.0000 | peak_param=0.000000 | peak_param_scale=0.000 | peak_pos_v=0.0000 | peak_width_v=0.0000 | val_total=未计算 | lr=2.474e-05 | elapsed=101.4s
